App_Id,App_name,Genre,Size,IOS_version,Released_date,Updated_date,App_version,Price,Currency,Developer_Id,Developer,Avg_user_rating,Age_group
com.racersoft.audioeditor,MP3 cutter - m4a Audio cutter,Developer Tools,14.97,14.0,2021-06-11,2021-09-03,0.5,0.0,USD,938584928,Sounak Sarkar,2.33333,Children
com.wigginton.Scrum-Points,Scrum +,Developer Tools,0.74,14.0,2021-07-04,2021-07-04,1.0,0.99,USD,1561555262,Kyle Wigginton,0.0,Children
com.ezored.sample,Ezored - C++ tasks,Developer Tools,27.24,9.0,2019-12-27,2021-06-04,1.1.0,0.0,USD,659252104,Paulo Coutinho,0.0,Children
com.ermitacode.AppTrends,AppTrends,Developer Tools,5.15,10.11,2018-10-14,2021-04-05,1.3.0,6.99,USD,725566163,Luis Rueda Diez,0.0,Children
com.pcwinsoft.alessandrogferri.PowerFormBuilder,Power Form Builder,Developer Tools,4.08,10.7,2018-10-19,2019-09-21,1.05,19.99,USD,1280417510,Alessandro G FERRI,0.0,Children
com.aarkaystudio.JSONBrowser,JSON Browser,Developer Tools,1.1,10.15,2020-08-10,2020-10-06,1.0.2,0.99,USD,1475772881,Sumit Paul,0.0,Children
com.editor.hep,Hep - Html Editor Pro,Developer Tools,6.43,10.14,2019-01-13,2020-11-11,1.0.6,17.99,USD,1207353088,Nebula SRL,0.0,Adult
com.solabloc.solame-staging,SolaMeStage,Developer Tools,39.72,10.0,2020-09-11,2020-11-12,1.5.13,0.0,USD,1515091175,SOLA Bloc,0.0,Children
com.renfei.SnippetsLab,SnippetsLab,Developer Tools,20.99,10.14,2015-06-25,2021-09-24,2.0.1,9.99,USD,1006087418,Renfei Song,0.0,Children
top.luyinhao.json2entity,JSON2Entity - Swift,Developer Tools,6.76,10.10,2019-06-07,2020-03-04,1.0.3,0.99,USD,1216542819,YinHao Lu,0.0,Children
Dr.An.Hoa.Vu.LCpp,L* C++,Developer Tools,83.21,14.4,2021-05-10,2021-10-03,1.1,1.99,USD,1562808284,An Hoa Vu,0.0,Children
uk.co.jaml.appstore.SimCap,Simulator Recorder,Developer Tools,10.86,10.14,2011-03-20,2021-05-11,2.4.4,4.99,USD,324840581,Just About Managing,0.0,Children
com.ShunzheMa.StoreScreenshotGenerator,Screenshot-Make,Developer Tools,4.12,14.0,2020-09-20,2020-09-23,1.2,0.0,USD,1052286218,Shunzhe Ma,0.0,Children
com.oleganza.gitbox,Gitbox,Developer Tools,11.1,10.6.6,2011-01-02,2012-04-16,1.6.3,14.99,USD,403388360,Oleg Andreev,0.0,Children
net.hirotoota.liveahp,LIVE AHP,Developer Tools,51.84,8.0,2020-04-30,2020-05-03,2.0.0,0.0,USD,1510099271,Hiroto Ota,0.0,Children
com.joernhartmann.APNSPusher,APNS Pusher,Developer Tools,0.15,10.7,2013-09-23,2018-06-14,1.0.7,1.99,USD,289290115,Joern Hartmann,0.0,Children
edu.hbs.watch-request,HBS Watch Request,Developer Tools,22.6,12.0,2021-09-01,2021-09-01,1.0,0.0,USD,383350531,Harvard Business School,5.0,Children
io.devspaces.DevSpaces,DevGraph DevSpaces,Developer Tools,5.05,10.14,2021-02-19,2021-02-19,1.7,0.0,USD,394614882,G-DEV FZ-LLC,0.0,Children
info.kofler.macos-icon-resize,Icon Resizer,Developer Tools,3.6,10.13,2016-09-23,2019-04-03,7,0.0,USD,984981220,Michael Kofler,0.0,Children
com.instrument.PowerMenu,PowerRightMenu - Fast New File,Developer Tools,4.52,10.10,2018-09-06,2021-06-06,2.1.0,4.99,USD,1397294399,诗文 王,0.0,Children
com.kaunteya.lexi,Lexi - JSON browser,Developer Tools,1.68,11.0,2019-07-29,2021-05-16,1.9.0,9.99,USD,927381428,Kaunteya Suryawanshi,0.0,Children
com.imxiaozhi.HttpCatcher,HTTP Catcher,Developer Tools,38.38,10.0,2018-12-13,2021-06-03,2.8.0,0.0,USD,1445874901,MESS LAB LTD,3.01087,Children
com.celestialteapot.Runway,Runway,Developer Tools,3.4,10.8,2014-12-11,2017-07-21,1.9,9.99,USD,402356568,Celestial Teapot Software,0.0,Children
com.aust.xcodeCleaner,Cleaner Tool for Xcode,Developer Tools,5.03,10.13,2021-01-30,2021-02-15,1.0.2,0.0,USD,1537040439,Kirill Aust,0.0,Children
com.simplesm.snippets,SimpleSnippets,Developer Tools,252.33,14.0,2020-05-17,2021-07-21,1.5.1,0.0,USD,1448625876,Stephan Molden,5.0,Children
cn.week.JsonToModel,JsonToModel - Fast Generation,Developer Tools,3.96,10.13,2021-05-17,2021-05-18,1.1,1.99,USD,896939390,zhou min,0.0,Children
kr.co.trn.flutter101,Flutter 101,Developer Tools,87.24,8.0,2020-08-26,2020-11-09,1.1.0,0.0,USD,1407104163,Peter Hwang,0.0,Children
com.hankinsoft.osx.mysql,SQLPro for MySQL,Developer Tools,16.71,10.12,2014-07-24,2021-09-02,2021.76,0.0,USD,305178629,Hankinsoft Development Inc,0.0,Children
com.eletronica.PythonGames,PythonGames,Developer Tools,646.17,10.7,2016-10-13,2016-10-13,1.0,3.99,USD,563747901,Jason Stafford,0.0,Children
com.pix.arts.MH5,HTML5 Javascript Game Maker,Developer Tools,100.4,10.13,2019-03-05,2020-09-06,2.0.0,14.99,USD,393458185,Pix Arts,0.0,Children
Writes-for-All-Inc..Visual-Attributed-Strings,Visual Attributed String,Developer Tools,11.48,10.12,2015-02-26,2021-01-15,2.4,5.99,USD,456986157,App Tyrant Corp,0.0,Children
com.flowsense.testeinapprn,Flowsense Connect,Developer Tools,33.07,10.0,2021-07-27,2021-08-10,1.3,0.0,USD,1160323686,BLP Desenvolvimento de Softwares LTDA,0.0,Children
com.joshholtz.ConnectAPI,ConnectKit,Developer Tools,5.49,14.0,2020-10-14,2020-12-02,1.1.0,0.0,USD,1460622095,Josh Holtz,5.0,Children
com.waysify.roi.vpp,RectLabel Pro,Developer Tools,17.94,10.10,2019-12-12,2021-10-09,3.06.3,19.99,USD,890656183,Ryo Kawamura,0.0,Children
com.coxone.XMLEdita,XML Edita,Developer Tools,4.77,10.11,2016-09-06,2020-04-19,1.2.7,32.99,USD,1142675671,CoxOne,0.0,Children
com.eletronica.EasyPHP,EasyPHP,Developer Tools,2247.03,10.8,2016-09-12,2016-09-12,1.0,4.99,USD,563747901,Jason Stafford,0.0,Children
com.bdf.ServeUp,Serve Up,Developer Tools,5.78,10.11,2020-03-19,2020-04-14,2.0.1,0.0,USD,577741245,Craig EDWARDS,0.0,Children
it.q-mobile.QDesignerClient,QDesignerClient,Developer Tools,5.39,13.2,2020-06-05,2020-09-09,0.4.0,0.0,USD,336390295,Q Solutions,0.0,Children
com.th.tree.dev,Tree development,Developer Tools,155.03,11.0,2021-02-09,2021-05-11,1.0.6,0.0,USD,1539896324,Jatuporn Sinlapan,0.0,Children
com.georgegarside.bluetoothinspector,Bluetooth Inspector,Developer Tools,2.83,14.1,2020-05-02,2021-07-18,1.1.4,0.0,USD,815604170,George Garside,4.53746,Children
cn.Cocode,CoCodeApp,Developer Tools,39.84,9.0,2020-09-24,2021-08-11,1.1.0,0.0,USD,1527954054,强 高,0.0,Children
de.innervate.Manage-Imports-for-XCode,Manage Imports for XCode,Developer Tools,0.83,10.13,2019-03-29,2019-03-29,1.0,0.99,USD,1184312610,Innervate,0.0,Children
com.HyperartFlow.NSWindow-Designer,NSWindow Designer,Developer Tools,9.41,10.11,2020-02-03,2020-11-16,1.0.2,2.99,USD,1278994432,Xiang He,0.0,Children
com.shi.Locale,Locale: App Translations,Developer Tools,1.74,13.0,2020-06-09,2020-11-17,1.2.1,2.99,USD,1012903170,PoeticBytes Inc.,1.0,Children
uk.org.chatswoodstudios.Differences,Differences,Developer Tools,3.5,10.10,2017-10-20,2019-03-21,1.4,0.99,USD,1046293243,Maurice Kelly,0.0,Children
de.dasdom.SwiftTools,Bazinga for Xcode,Developer Tools,0.52,10.15,2020-03-23,2021-02-06,1.2.1,0.0,USD,325836858,Dominik Hauser,0.0,Children
com.sergiomtzlosa.xcodeexam6,Development Examples Vol.6,Developer Tools,7.62,10.8,2014-11-21,2018-08-24,1.3,1.99,USD,380348699,Sergio Martinez-Losa Del Rincon,0.0,Children
com.sagar.macUtil,DeveloperUtils,Developer Tools,7.51,10.13,2021-08-12,2021-08-25,2.0.2,0.0,USD,1437000523,Sagar Rajeshkumar Kothari,0.0,Children
com.codezerker.Cicero,Cicero: A Unicode® Tool,Developer Tools,10.04,12.2,2018-07-11,2021-09-19,1.6.1,2.99,USD,515206106,Yan Li,4.33333,Children
com.keisukeyamashita.spinpass,Spinpass,Developer Tools,49.32,9.0,2020-12-31,2021-02-18,1.0.3,0.0,USD,1533213506,Keisuke Yamashita,0.0,Children
com.refruit.port2,Port2,Developer Tools,141.34,10.10.0,2020-09-24,2021-01-07,0.1.6,0.0,USD,1522650074,Refruit Corp.,0.0,Children
com.e-stock.PeakASO,PeakASO - apps release manager,Developer Tools,20.17,13.0,2021-10-06,2021-10-08,1.0,0.0,USD,1081786723,Pavel Ilin,0.0,Children
com.vladalexa.loadables,Loadables,Developer Tools,0.4,10.6,2011-05-26,2012-05-23,1.4.1,4.99,USD,311851257,Vlad Alexa,0.0,Children
com.userscripts.macos,Userscripts,Developer Tools,4.06,10.13,2019-05-14,2021-07-05,3.3.1,0.0,USD,1463298886,Justin Wasack,0.0,Children
developer.apple.wwdc-Release,Apple Developer,Developer Tools,14.92,14.1,2013-06-03,2021-08-10,9.2.3,0.0,USD,284417353,Apple,4.16606,Children
com.codeBuilder.SQL-Studio,SQL Studio,Developer Tools,3.35,11.1,2013-11-13,2021-02-14,1.25,5.99,USD,291084105,codeBuilder,0.0,Children
com.eduardlev.redgreenrefactor,Red Green Refactor,Developer Tools,0.49,13.4,2021-05-04,2021-05-05,1.0,0.0,USD,1513767979,Eduard Levshteyn,5.0,Children
com.sidetree.fullpath,FullPath for Safari,Developer Tools,3.59,10.13,2018-12-05,2020-11-18,1.3.1,4.99,USD,412464910,Side Tree Software,0.0,Children
io.joehinkle.appmaker,App Maker.,Developer Tools,45.52,14.0,2020-04-05,2021-01-26,0.4.8,0.0,USD,916334630,Joseph Hinkle,4.04348,Children
com.caphyon.wattspeed,Wattspeed,Developer Tools,4.51,10.14,2020-12-22,2020-12-28,1.2,0.0,USD,1483063314,CAPHYON,0.0,Children
com.shogosensui.WebPonize,WebPonize,Developer Tools,3.82,10.13,2020-08-09,2020-08-13,2.6.0,0.0,USD,975133979,Shogo Sensui,0.0,Children
com.eletronica.UnixTerminalMac,Learn For Unix,Developer Tools,419.75,10.7,2014-11-14,2014-11-14,1.0,3.99,USD,563747901,Jason Stafford,0.0,Children
mobi.ittop.MakeMyApp2clnia,Make My App: Mockup Designer,Developer Tools,23.56,10.12,2017-01-25,2021-09-10,1.2.2,0.0,USD,1396419026,Any Case Solutions,0.0,Children
com.ArthurG.StudIO,StudIO - Code,Developer Tools,33.37,12.0,2019-11-01,2020-09-17,1.2.8,4.99,USD,1392983459,Arthur Guiot,3.66667,Children
com.clubeestech.IconMakerPro,Icon Maker Pro,Developer Tools,1.05,10.10,2018-07-31,2021-03-05,2.2,0.0,USD,1278760803,CluBees Tech,0.0,Children
com.satoriku.Codemiseru,CodeMISERU,Developer Tools,7.04,14.3,2021-01-01,2021-01-11,1.1.1,0.0,USD,1492548460,Rikuto Sato,0.0,Children
com.efl.wordlearner,Word-Learner,Education,97.83,10.0,2016-12-10,2021-09-22,5.3.10,0.0,USD,942981362,EFL Technologies,3.0,Children
com.nursepractitionerschools.Nurse-Practitioner,Nurse Practitioner,Education,18.6,10.0,2019-04-23,2019-04-23,1.0,4.99,USD,1460324111,American Products World,4.55556,Children
com.bep.prs1,English for Presentations by Business English Pod,Education,64.16,7.0,2015-01-11,2015-01-11,1.0,0.0,USD,557865971,Business English Pod,4.0,Teen
com.digitalincrease.HindiPathshala,Hindi Shala - eSchool learning,Education,54.65,8.0,2018-01-24,2018-01-29,1.1,0.0,USD,424778420,Digital Increase Inc.,4.33333,Children
com.reflectivethinking.Digital-Mysteries.Search-Algorithms,Search Algorithms (Computing),Education,19.54,8.0,2015-06-02,2018-09-17,3.5.1,1.99,USD,931488132,Reflective Thinking,0.0,Children
org.jki.app,John Knox Video Lectures,Education,123.34,11.0,2019-09-18,2021-08-18,4.4.0,0.0,USD,1479863645,John Knox Institute Digital,5.0,Children
es.aztes.barakaldo,BarakaldoGarbi,Education,55.73,9.0,2019-07-19,2019-10-14,1.0.9,0.0,USD,1541615340,"AZTES INGENIERIA, SOCIEDAD LIMITADA",0.0,Children
com.convertify.vionacademy1,Vion Academy,Education,42.14,10.3,2021-01-20,2021-01-20,1.0,0.0,USD,1345354453,edloomio,0.0,Adult
com.pkka.pkiq.en.786,Nursery Kids Iq Test Book,Education,33.79,8.0,2016-09-16,2017-03-10,1.3,0.0,USD,933518480,Preschool Kindergarten Kids Academy : Educational Learning Kid Games - Books - Free Songs,5.0,Children
com.lordtoei.teachmathplusgrade1,Teach Math Plus Grade1,Education,8.66,7,2015-08-26,2015-08-26,1.1,0.0,USD,1000184882,Surachet Punyakijvikai,0.0,Children
com.technosys.kidstories,Kids urdu Stories - Short Stories for Kids,Education,23.73,7.1,2016-09-02,2017-01-06,1.2,0.0,USD,1077660327,Syed Hussain,0.0,Children
codes.nata.take-me-and-drive,Take me and drive,Education,11.69,9.0,2015-11-09,2015-11-09,1.0,0.0,USD,1007838793,Nataliia Koldaeva,5.0,Children
com.seasector.emotionalintelligence,Sintelly: Psychology & Emotion,Education,52.0,11.0,2017-09-26,2021-06-13,3.4.1,0.0,USD,1343185032,Sintelly d.o.o.,4.70512,Teen
com.itworx.winjigo.parentkitEkhaa,Ekhaa Parent,Education,76.76,12.0,2018-09-14,2021-10-04,2.17,0.0,USD,1136590081,ITWORX Education,0.0,Children
th.ac.sau.saulife8,SAU Life,Education,55.8,8.0,2019-07-16,2020-12-20,1.8.5,0.0,USD,892291183,Southeast Asia University,0.0,Children
com.lisfun.CursiveSimple,Cursive Writing App@ abCursive,Education,8.29,12.0,2015-09-10,2021-07-25,4.1.3,0.99,USD,588732212,Yosuke Oki,4.73187,Children
COM.HEUTINK.523041.ZOEKENTELOPKLEUR,Find and count game on colour,Education,351.55,8.0,2014-11-03,2018-08-10,2.0.1,1.99,USD,501293753,Heutink - Educo,0.0,Children
strategicalliance.examonline.ccna200101.free,CCNA 200-101 Exam Online Lite,Education,9.01,8.0,2015-02-07,2018-05-18,1.0.2,0.0,USD,569156974,Tejesh Patel,0.0,Children
com.apptegy.1090OK,"Seminole Public Schools, OK",Education,26.37,10.3,2019-11-11,2019-11-11,1.0,0.0,USD,1475695116,Seminole Public Schools,4.42856,Children
com.polystowers.accuplacer,Accuplacer Exam Prep Master,Education,35.81,12.1,2021-09-23,2021-09-23,2.3,0.0,USD,1552501909,POLYSTOWERS PTE. LTD.,4.66667,Children
com.qa.application,QA Beyond,Education,72.26,13.0,2019-09-13,2021-10-11,6.3.0,0.0,USD,1057888630,Cloud Academy,4.66667,Children
com.netcarbon.cstp,AR Langat CSTP,Education,296.72,11.0,2021-01-06,2021-01-06,1.0,0.0,USD,521054475,Netcarbon,0.0,Children
com.phoenomapp.adultcoloring,Free Adult Games Coloring Book World,Education,12.05,8.0,2016-03-17,2016-03-17,1.0,0.0,USD,1017218568,Weerakiat Sripunyadech,3.0,Children
I-Know-My-ABC-Inc.Trace---Learn-Korean-Alphabets,Trace & Learn Korean Alphabets,Education,0.99,13.0,2020-12-02,2020-12-02,1.0,0.0,USD,1535123411,I Know My ABC Inc.,0.0,Children
com.violet.cloud,Violet Cloud,Education,129.19,11.0,2020-04-11,2021-03-16,1.0.4,0.0,USD,1101249943,Violet Infosystems private limited,0.0,Children
com.genius.puzzle,GeniusPuzzle - Fun for Kids!,Education,49.36,5.1,2014-03-29,2014-04-18,1.1,0.0,USD,578683249,Ahmet Ziya Sekendiz,0.0,Children
com.frostware.id,Idaho Real Estate Test,Education,23.65,12.0,2018-02-10,2021-07-03,5.3,9.99,USD,1106269026,Daniel Delgado,0.0,Children
org.kanji.cjki.DynamicPanels,Libera TranScribe,Education,100.18,9.0,2018-12-21,2019-01-29,1.0.69,0.0,USD,344405633,CJKI,3.0,Children
com.hobo.EnglishWordChef,English Word Chef,Education,85.83,8.0,2019-01-02,2019-01-02,1.01,0.0,USD,1295724350,Roy Ford,5.0,Children
se.schoolplayer.ios,SchoolPlayer,Education,57.65,9.0,2020-06-10,2020-06-10,1.0,0.0,USD,737721727,FitnessPlayer AB,0.0,Children
com.lusoinfo.maravilhas,Maravilhas do meu País,Education,70.42,8.0,2018-05-12,2018-05-12,1,0.0,USD,451172904,LusoInfo II- Multimedia Lda,0.0,Children
com.kinhthanhtangthu,Kinh Thánh Tàng Thư,Education,29.57,9.0,2020-07-27,2020-07-27,1.0.2,0.0,USD,741559139,MB360.VN ECOMMERCE JOINT STOCK COMPANY,0.0,Children
com.hkbu.phonetics,AV Phonetics,Education,86.48,8.0,2015-07-31,2021-02-23,2.22,0.0,USD,1375410542,HKBU ARC,4.83333,Children
au.com.demografix.musicaltables,Pop Tables -Times Table Songs,Education,45.45,9.0,2016-05-20,2020-05-30,3.0,5.99,USD,474374501,demografix pty ltd,0.0,Children
com.aware3.34841.countrymontessorischool,Country Montessori School,Education,58.96,12.0,2020-09-22,2021-04-09,38.10.0,0.0,USD,1532765468,Country Montessori School,0.0,Children
com.mta.MTaLearningApp,My MTa: Facilitators' App,Education,50.1,11.0,2016-01-13,2021-02-18,1.1.2,0.0,USD,1069347451,MTa Learning,0.0,Children
com.superduperinc.Preguntas,"Preguntas y Respuestas: Quién, Cuándo, Dónde, Qué, Por Qué",Education,237.22,9.0,2015-04-16,2016-04-27,1.7.3,0.0,USD,427263142,Super Duper Publications,4.0,Children
com.auditaxinternational.taxAccounts24-7,TaxAccounts 24/7,Education,24.88,14.0,2019-07-26,2021-07-20,1.06,0.0,USD,1472018925,Auditax International,0.0,Children
uk.ac.manchester.aswapp,Apprentice Support Wheel,Education,51.61,10.0,2020-07-09,2020-07-09,1.0.0,0.0,USD,418394509,The University of Manchester,0.0,Adult
com.trailmaker.frenchverbquizios,French Verb Quiz,Education,6.31,13.4,2020-04-22,2020-06-05,1.1.21,0.0,USD,1490896643,Martyn Wiggins,2.0,Children
com.sproutyard.abctouchlite,ABC Touch Lite,Education,84.11,9.0,2017-10-04,2017-10-04,1.0,0.0,USD,991351283,Tyson Leslie,0.0,Children
com.jwa.iskola,JWA School,Education,83.41,9.0,2021-06-14,2021-08-20,2.0.6,0.0,USD,1561145550,Rayan Mandhour,5.0,Children
com.wjf.cca,CCAdvent - Geography learning,Education,264.4,9.0,2019-05-31,2021-09-24,1.0.9,0.0,USD,1435210283,Jianfeng Wu,5.0,Children
com.zyntx.Aramaic-Alap-Beth,Aramaic Alap Beth Now,Education,35.39,9.0,2015-07-25,2019-11-02,5.0,1.99,USD,1006454801,Eugenio Grapa,4.72727,Children
com.Biology-Notes,Biology Notes & MCQ,Education,28.29,7.1,2016-03-16,2016-08-25,1.1,0.0,USD,804610215,rahul baweja,5.0,Teen
com.ARkitMuseum,AR多多,Education,757.45,11.3,2020-06-01,2020-06-01,1.0,0.0,USD,1514076012,熙 谭,0.0,Children
de.cornelsen-schulverlage.Vokabeltrainer,Vokabeltrainer - Cornelsen,Education,144.65,12.2,2014-09-25,2021-04-13,5.7.2,0.0,USD,316723131,Cornelsen Verlag GmbH,1.0,Children
com.dragonbox.FranceYear2Pro,Login Access: Les Noums CE1,Education,633.05,11.0,2021-08-26,2021-08-26,2021.2.6,0.0,USD,522069158,Kahoot DragonBox AS,0.0,Children
com.TouchlineConnect.ParkfieldPS,Parkfield Primary School,Education,52.28,11.4,2013-08-08,2021-08-21,1.3.1,0.0,USD,1579991539,Parkfield Primary School,0.0,Children
com.mceducation.Y2015.sci.pri.mph,MPAH Science Pri 5 to 6,Education,50.01,6.0,2015-11-09,2017-03-24,1.0.3,0.0,USD,934295874,Marshall Cavendish Education Pte Ltd,0.0,Children
wayne.clark.classes,Wayne Clark's Classes,Education,62.89,11.0,2019-06-30,2019-09-19,0.1.1,0.0,USD,1470013915,Randall Sparkman,4.92856,Children
my.edu.uitm.library,UiTM Digital Library,Education,17.01,11.0,2018-05-11,2021-09-16,3.3,0.0,USD,1346438729,UNIVERSITI TEKNOLOGI MARA,0.0,Children
com.ideonteam.abcdutchfree,ABC for kids NL,Education,49.37,12.0,2014-01-08,2021-08-23,22.0.0,0.0,USD,1035241443,IDEON INTERACTIVE APPS,0.0,Children
hoantien.io.SoumasomeN3,JLPT N3 Từ Vựng - Soumatome N3,Education,54.38,9.0,2018-08-13,2019-05-31,2.1,0.0,USD,1028913351,Tien Ngo,0.0,Children
com.goodneighbor.PocketCharts17,Ending Letter Sounds,Education,8.26,8.0,2011-10-07,2018-04-03,5.0,0.99,USD,379870970,"Good Neighbor Press, Inc",2.0,Children
jp.ejapanese.jlptn1listening,JLPT N1 Listening Training,Education,98.78,9.0,2013-08-04,2017-04-17,2.0,0.0,USD,574899963,YOSHIMICHI IWATA,0.0,Children
eu.digitald,Digital.D,Education,16.41,9.0,2020-02-21,2020-02-21,1.0,0.0,USD,1555450147,"Internationales Bildungs- und Begegnungswerk, kumenischer Verein fr Begegnung, Vershnung und Zusa",0.0,Children
au.edu.qld.ahs.schoolapp,All Hallows' School,Education,30.61,9.0,2015-01-29,2019-08-04,6.0.12,0.0,USD,959827156,All Hallows' School,0.0,Children
com.greenrewards.gogreen,Go Green; Green Rewards,Education,7.03,9.0,2020-06-03,2020-08-07,1.2,0.0,USD,909021443,Green Rewards Ltd,0.0,Children
org.cambridgeenglish.examprepapp,Exam Lift: English Practice,Education,59.56,10.3,2020-01-29,2021-08-25,2.0.0,0.0,USD,630632327,Cambridge English,4.78626,Children
story.tappity.animals,Animal Life - Science for Kids,Education,1083.21,11.1,2019-06-19,2019-12-07,3.0,0.0,USD,669186592,"Tappity, Inc.",3.33333,Children
it.giuseppecigala.Concorsi-HD,Concorsi HD,Education,2.63,11.0,2015-02-18,2018-11-20,1.3,1.99,USD,337940988,Giuseppe Cigala,0.0,Children
dk.assemble.drkgottingen.check-in,DRK Kita - Check-in,Education,24.94,9.3,2020-12-09,2020-12-09,5.20,0.0,USD,1543875099,Deutsches Rotes Kreuz Kreisverband Gottingen-Northeim e.V.,0.0,Children
th.co.banana.MMWSchool,Maemoh School,Education,68.49,9.3,2016-09-21,2019-02-20,1.0.2,0.0,USD,1131554214,"Banana Software .Co.,Ltd.",0.0,Children
us.mbilker.agendabook,Agenda Book,Education,0.98,5.0,2012-06-05,2012-06-05,1.3,0.0,USD,491716567,LAB Consulting Services,3.66667,Children
com.guthrie.ACSGala,ACS Gala,Education,22.71,9.0,2018-01-24,2021-06-21,1.10,0.0,USD,1025336084,ACS Abu Dhabi,0.0,Children
com.apptegy.1008WV,"Morgan County Schools, WV",Education,22.46,11.0,2021-02-10,2021-02-10,2.1.0,0.0,USD,1524756735,Morgan County Board of Education,0.0,Children
tri.PARIZEK2020,Pařízkovy dny 2020,Education,69.79,10.0,2020-02-21,2020-02-21,1.0,0.0,USD,1001536680,"T.R.I., s.r.o.",0.0,Children
com.laerdal.tcprlink,TCPR Link,Education,84.66,8.0,2017-11-28,2018-01-11,1.3,0.0,USD,1298977843,LGH,0.0,Teen
com.xerintel.manualesapir657673,Manuales Apir,Education,26.34,9.0,2018-06-09,2018-07-06,1.0.4,0.0,USD,445820561,Academia AMIR,0.0,Children
com.eligarfinkel.CloudShalom,Gimme Some Torah,Education,17.1,10.0,2015-07-14,2017-03-20,4.7,0.0,USD,369084021,Rabbi Eli Garfinkel,4.0,Children
com.fetechgroup.patronapp.ios.albany,Albany Public Library,Education,99.33,11.0,2019-08-30,2020-01-28,1.1.2,0.0,USD,1257621076,FE Technologies,0.0,Children
com.virtual3ed.Archimedes,Archimedes’ Principle,Education,90.07,9.0,2021-04-10,2021-04-11,1.0,0.99,USD,1474217212,sunil christian,0.0,Children
com.chancornerstone.my.citizenseyeappstore,ROL Citizen's Eye,Education,7.15,10.0,2018-05-13,2020-01-15,1.10,0.0,USD,1041866475,Cornerstone Corporation Sdn Bhd,0.0,Children
com.SquarePanda.AlphabetSong,Square Panda Letter Lullaby,Education,262.62,8.0,2016-12-22,2020-03-18,2.7,0.0,USD,1088414097,Square Panda Inc,3.2,Children
in.hanzi.platform,Chinese ABC,Education,26.85,9.0,2017-03-30,2020-12-06,1.1.5,0.0,USD,376389347,Tsihai,0.0,Children
WhiteNoiseSounds.NatureSounds,White Noise ⋆,Entertainment,217.64,13.0,2020-03-10,2020-06-08,1.4,0.0,USD,1463736644,Islambek Tanabay,5.0,Children
com.vnue.radioplayer,VNUE Radio,Entertainment,11.67,14.0,2021-04-27,2021-04-27,10.1.29,0.0,USD,1535979507,Richard Stoecker,5.0,Children
ringtone.ringtone,Ringtones ⋆,Entertainment,35.02,12.0,2019-08-10,2021-09-30,2.8,0.0,USD,1500020520,Background World,3.65842,Children
com.tamil.jokes,Best Tamil Jokes,Entertainment,6.24,9.3,2016-09-11,2016-09-11,1.0,0.0,USD,1134628854,raj kumar,0.0,Teen
com.blogdns.songbird.FlyCompeteFree,Magical Halloween Witch w Ads,Entertainment,72.53,10.0,2017-10-09,2017-10-09,1.0,0.0,USD,595798426,chuck jerian,0.0,Children
com.zenomedia.adora,Adora Radio,Entertainment,171.41,9.0,2020-03-17,2020-03-17,1.3.9,0.0,USD,1503016954,"Asociacion Dominicana de Radiodifusoras, Inc.",3.4,Children
ie.tg4.GlorTire,Glór Tíre,Entertainment,36.19,12.0,2016-01-13,2020-12-09,3.0.0,0.0,USD,598591027,TG4,5.0,Children
Com.TalkADTownRadio.TalkADTownRadio,Talk AD Town Radio,Entertainment,29.35,10.0,2020-04-29,2020-11-02,2.0,0.0,USD,1509525537,Michael Luthers,3.0,Adult
